,Run_ID,Set_ID,Thread_ID,Time/Thread
54,run1,set_t30,Thread-55,25.47690705768906
55,run1,set_t30,Thread-56,32.547912204693375
56,run1,set_t30,Thread-57,31.94854768454786
57,run1,set_t30,Thread-58,30.51845396736391
58,run1,set_t30,Thread-59,31.010135395182886
59,run1,set_t30,Thread-60,27.047779482612498
60,run1,set_t30,Thread-61,28.502515188397695
61,run1,set_t30,Thread-62,27.136820370810085
62,run1,set_t30,Thread-63,26.800867428601805
63,run1,set_t30,Thread-64,23.071853728604083
64,run1,set_t30,Thread-65,23.446297940311922
65,run1,set_t30,Thread-66,26.52403435939084
66,run1,set_t30,Thread-67,26.00024118564437
67,run1,set_t30,Thread-68,24.593628313795136
68,run1,set_t30,Thread-69,24.061826097219694
69,run1,set_t30,Thread-70,24.061214969184675
70,run1,set_t30,Thread-71,24.08201151626463
71,run1,set_t30,Thread-72,22.3189631163238
72,run1,set_t30,Thread-73,20.714626533126648
73,run1,set_t30,Thread-74,21.26768947418259
74,run1,set_t30,Thread-75,18.213487082572726
75,run2,set_t10,Thread-76,4.199351364564961
76,run2,set_t10,Thread-77,5.436496099743579
77,run2,set_t10,Thread-78,5.747365734937432
78,run2,set_t10,Thread-79,5.2401075398737476
79,run2,set_t10,Thread-80,4.695668501761304
80,run2,set_t15,Thread-81,8.457948093303855
81,run2,set_t15,Thread-82,8.619967932106022
82,run2,set_t15,Thread-83,8.037297470536373
83,run2,set_t15,Thread-84,11.823106424448497
84,run2,set_t15,Thread-85,10.52109021509375
85,run2,set_t15,Thread-86,10.83724634104584
86,run2,set_t15,Thread-87,9.999935621626832
87,run2,set_t15,Thread-88,9.128410595933815
88,run2,set_t15,Thread-89,8.476538514828235
89,run2,set_t15,Thread-90,8.795330888510193
90,run2,set_t20,Thread-91,5.070032473757692
91,run2,set_t20,Thread-92,11.494844831792875
92,run2,set_t20,Thread-93,13.55628839085324
93,run2,set_t20,Thread-94,13.933550322661631
94,run2,set_t20,Thread-95,15.697551802431178
95,run2,set_t20,Thread-96,16.56478353705046
96,run2,set_t20,Thread-97,13.893327834736056
97,run2,set_t20,Thread-98,14.129122490118107
98,run2,set_t20,Thread-99,14.674186185054225
99,run2,set_t20,Thread-100,15.291338729609436
100,run2,set_t20,Thread-101,14.120766830396121
101,run2,set_t20,Thread-102,13.86793616464439
102,run2,set_t20,Thread-103,12.99784145845939
103,run2,set_t20,Thread-104,12.468509878581472
104,run2,set_t20,Thread-105,11.87653207699094
105,run2,set_t25,Thread-106,19.391073891910537
106,run2,set_t25,Thread-107,22.4757860342782
107,run2,set_t25,Thread-108,24.343145592623955
108,run2,set_t25,Thread-109,14.152649986447898
109,run2,set_t25,Thread-110,22.439008722336496
110,run2,set_t25,Thread-111,16.15732161709144
111,run2,set_t25,Thread-112,21.205389869363216
112,run2,set_t25,Thread-113,21.605625083680195
113,run2,set_t25,Thread-114,25.017365366394586
114,run2,set_t25,Thread-115,21.311524615164274
115,run2,set_t25,Thread-116,23.26983541995463
116,run2,set_t25,Thread-117,23.284420853554593
117,run2,set_t25,Thread-118,21.58708551174044
118,run2,set_t25,Thread-119,16.219615157281453
119,run2,set_t25,Thread-120,19.57351893587213
120,run2,set_t25,Thread-121,20.190927594390132
121,run2,set_t25,Thread-122,19.921301637403246
122,run2,set_t25,Thread-123,13.99457542229652
123,run2,set_t25,Thread-124,18.521455492384916
124,run2,set_t25,Thread-125,16.191471078482323
125,run2,set_t30,Thread-126,20.89321867140768
126,run2,set_t30,Thread-127,21.08152261383657
127,run2,set_t30,Thread-128,28.23581751436967
128,run2,set_t30,Thread-129,56.017134910479
129,run2,set_t30,Thread-130,29.587112569317526
130,run2,set_t30,Thread-131,55.6510510235928
131,run2,set_t30,Thread-132,53.74367657424949
132,run2,set_t30,Thread-133,35.45108806448292
133,run2,set_t30,Thread-134,52.76731649947732
134,run2,set_t30,Thread-135,28.145655602761167
135,run2,set_t30,Thread-136,51.666788736770286
136,run2,set_t30,Thread-137,37.456119374298225
137,run2,set_t30,Thread-138,46.57684328577892
138,run2,set_t30,Thread-139,42.27494230438185
139,run2,set_t30,Thread-140,44.51837466067229
140,run2,set_t30,Thread-141,44.76484959485947
141,run2,set_t30,Thread-142,42.1095066797227
142,run2,set_t30,Thread-143,43.00448316062358
143,run2,set_t30,Thread-144,39.9355297243813
144,run2,set_t30,Thread-145,37.54441944469454
145,run2,set_t30,Thread-146,41.59152435391877
146,run2,set_t30,Thread-147,40.27354277453054
147,run2,set_t30,Thread-148,41.341534733765116
148,run2,set_t30,Thread-149,40.77768001802599
149,run2,set_t30,Thread-150,39.21564562411339
150,run3,set_t10,Thread-151,13.920624731465182
151,run3,set_t10,Thread-152,14.660098984081287
152,run3,set_t10,Thread-153,13.064257080571451
153,run3,set_t10,Thread-154,12.200604410291817
154,run3,set_t10,Thread-155,10.034927133478277
155,run3,set_t15,Thread-156,12.323864736372911
156,run3,set_t15,Thread-157,29.59133028577935
157,run3,set_t15,Thread-158,28.927386793196547
158,run3,set_t15,Thread-159,34.01147521176051
159,run3,set_t15,Thread-160,33.40052538350619
160,run3,set_t15,Thread-161,32.17197422812433
161,run3,set_t15,Thread-162,34.290803642696346
162,run3,set_t15,Thread-163,33.34829632898652
163,run3,set_t15,Thread-164,28.099951622918184
164,run3,set_t15,Thread-165,23.725795247849646
165,run3,set_t20,Thread-166,16.573894942892252
166,run3,set_t20,Thread-167,25.30026539751077
167,run3,set_t20,Thread-168,21.88469226904374
168,run3,set_t20,Thread-169,19.49084964057738
169,run3,set_t20,Thread-170,19.57451026951685
170,run3,set_t20,Thread-171,17.839063397302766
171,run3,set_t20,Thread-172,14.985763982352864
172,run3,set_t20,Thread-173,16.373923120093195
173,run3,set_t20,Thread-174,12.138736793686462
174,run3,set_t20,Thread-175,11.70334212393584
175,run3,set_t20,Thread-176,13.690650254224579
176,run3,set_t20,Thread-177,12.031478225414844
177,run3,set_t20,Thread-178,9.756056815313741
178,run3,set_t20,Thread-179,11.482146430942294
179,run3,set_t20,Thread-180,10.57158338608781
180,run3,set_t25,Thread-181,5.844624195911706
181,run3,set_t25,Thread-182,13.491882027097745
182,run3,set_t25,Thread-183,17.279229064316382
183,run3,set_t25,Thread-184,21.31966707983895
184,run3,set_t25,Thread-185,24.335674902277788
185,run3,set_t25,Thread-186,20.414404987551166
186,run3,set_t25,Thread-187,15.751527936715206
187,run3,set_t25,Thread-188,23.387225184819613
188,run3,set_t25,Thread-189,18.90729467614176
189,run3,set_t25,Thread-190,18.90399271871263
190,run3,set_t25,Thread-191,20.018391688285533
191,run3,set_t25,Thread-192,19.725586717901933
192,run3,set_t25,Thread-193,19.604819887505755
193,run3,set_t25,Thread-194,19.39582156367601
194,run3,set_t25,Thread-195,15.258618188196579
195,run3,set_t25,Thread-196,18.228720031983926
196,run3,set_t25,Thread-197,16.78436230655575
197,run3,set_t25,Thread-198,16.170541576066512
198,run3,set_t25,Thread-199,16.739956157394886
199,run3,set_t25,Thread-200,16.251399879733754
200,run3,set_t30,Thread-201,6.524583441602431
201,run3,set_t30,Thread-202,15.168889664332141
202,run3,set_t30,Thread-203,23.891015811421767
203,run3,set_t30,Thread-204,27.369842557556808
204,run3,set_t30,Thread-205,19.057187588782767
205,run3,set_t30,Thread-206,35.65459836525588
206,run3,set_t30,Thread-207,25.236612913835188
207,run3,set_t30,Thread-208,32.50351818479112
208,run3,set_t30,Thread-209,22.15418713673455
209,run3,set_t30,Thread-210,27.489799993188967
210,run3,set_t30,Thread-211,22.19841507909439
211,run3,set_t30,Thread-212,23.45017230545011
212,run3,set_t30,Thread-213,21.7027048713436
213,run3,set_t30,Thread-214,31.69250463127753
214,run3,set_t30,Thread-215,24.312891022809026
215,run3,set_t30,Thread-216,30.42218264144458
216,run3,set_t30,Thread-217,21.294262813978662
217,run3,set_t30,Thread-218,26.910273342175287
218,run3,set_t30,Thread-219,26.3606140577175
219,run3,set_t30,Thread-220,26.86802806710466
220,run3,set_t30,Thread-221,18.54443297348314
221,run3,set_t30,Thread-222,24.4395414766999
222,run3,set_t30,Thread-223,25.238831168649426
223,run3,set_t30,Thread-224,23.844901769332296
224,run3,set_t30,Thread-225,23.331593406721595
