,Run_ID,Set_ID,Thread_ID,Time/Thread
46,run2,set_t15,Thread-202,190.01500762510523
47,run2,set_t15,Thread-203,199.65883847419536
48,run2,set_t15,Thread-204,189.77693640116513
49,run2,set_t15,Thread-205,182.81496909138332
50,run2,set_t15,Thread-206,190.365851098421
51,run2,set_t15,Thread-207,194.82536573213838
52,run2,set_t15,Thread-208,194.3044933771912
53,run2,set_t15,Thread-209,185.23682657539212
54,run2,set_t15,Thread-210,186.74499586438924
55,run2,set_t15,Thread-211,195.6970311773266
56,run2,set_t15,Thread-212,195.13483630399105
57,run2,set_t15,Thread-213,188.72788567893758
58,run2,set_t15,Thread-214,178.86138263286102
59,run2,set_t15,Thread-215,181.570886420222
60,run3,set_t5,Thread-216,66.6737971157554
61,run3,set_t5,Thread-217,67.4687226071187
62,run3,set_t5,Thread-218,65.89305306037522
63,run3,set_t5,Thread-219,65.93025396335224
64,run3,set_t5,Thread-220,66.79384831988773
65,run3,set_t10,Thread-221,119.99651657020013
66,run3,set_t10,Thread-222,128.57775671226182
67,run3,set_t10,Thread-223,118.06566547411148
68,run3,set_t10,Thread-224,125.13830387245252
69,run3,set_t10,Thread-225,129.63071678787355
70,run3,set_t10,Thread-226,132.34449054081097
71,run3,set_t10,Thread-227,128.0126139625495
72,run3,set_t10,Thread-228,110.27142248680593
73,run3,set_t10,Thread-229,128.01146168297237
74,run3,set_t10,Thread-230,128.05617712823005
75,run3,set_t15,Thread-231,189.99729470879765
76,run3,set_t15,Thread-232,194.63485099905392
77,run3,set_t15,Thread-233,208.6662583149564
78,run3,set_t15,Thread-234,195.8851032643097
79,run3,set_t15,Thread-235,203.2704082941732
80,run3,set_t15,Thread-236,204.2983778982516
81,run3,set_t15,Thread-237,191.4302019474926
82,run3,set_t15,Thread-238,205.189858353584
83,run3,set_t15,Thread-239,190.6353011811566
84,run3,set_t15,Thread-240,199.536510701505
85,run3,set_t15,Thread-241,177.84836933779343
86,run3,set_t15,Thread-242,195.33297567570435
87,run3,set_t15,Thread-243,203.21281904032412
88,run3,set_t15,Thread-244,202.70896543487834
89,run3,set_t15,Thread-245,195.89663259122517
90,run4,set_t5,Thread-246,66.54292521332354
91,run4,set_t5,Thread-247,64.03138818899424
92,run4,set_t5,Thread-248,67.28169643544425
93,run4,set_t5,Thread-249,64.37671798120664
94,run4,set_t5,Thread-250,66.7844654052551
95,run4,set_t10,Thread-251,120.52980182190731
96,run4,set_t10,Thread-252,137.37952170600784
97,run4,set_t10,Thread-253,122.22790224004075
98,run4,set_t10,Thread-254,130.5085863488921
99,run4,set_t10,Thread-255,136.59935518994644
100,run4,set_t10,Thread-256,127.58354236866671
101,run4,set_t10,Thread-257,130.4966922111962
102,run4,set_t10,Thread-258,132.92847609393084
103,run4,set_t10,Thread-259,133.39780423096545
104,run4,set_t10,Thread-260,130.59668861906903
105,run4,set_t15,Thread-261,176.26725981851814
106,run4,set_t15,Thread-262,199.35052344748965
107,run4,set_t15,Thread-263,200.69637806339597
108,run4,set_t15,Thread-264,184.62514292698597
109,run4,set_t15,Thread-265,191.755177910567
110,run4,set_t15,Thread-266,180.54126910299874
111,run4,set_t15,Thread-267,182.44892439133218
112,run4,set_t15,Thread-268,204.61853481353864
113,run4,set_t15,Thread-269,204.06386894429306
114,run4,set_t15,Thread-270,195.7146755166723
115,run4,set_t15,Thread-271,198.61032843700013
116,run4,set_t15,Thread-272,196.46466303753004
117,run4,set_t15,Thread-273,178.96392058694346
118,run4,set_t15,Thread-274,179.76963598695056
119,run4,set_t15,Thread-275,192.10322325720063
120,run5,set_t5,Thread-276,64.21479517647367
121,run5,set_t5,Thread-277,62.89158635309195
122,run5,set_t5,Thread-278,65.07336988594307
123,run5,set_t5,Thread-279,63.751812041275116
124,run5,set_t5,Thread-280,62.18872753346386
125,run5,set_t10,Thread-281,127.45403220878052
126,run5,set_t10,Thread-282,109.73644893558776
127,run5,set_t10,Thread-283,126.36924495831045
128,run5,set_t10,Thread-284,118.30983958122306
129,run5,set_t10,Thread-285,132.52490393393873
130,run5,set_t10,Thread-286,120.77075840989164
131,run5,set_t10,Thread-287,132.54175427334758
132,run5,set_t10,Thread-288,129.4457343962913
133,run5,set_t10,Thread-289,122.37340809310808
134,run5,set_t10,Thread-290,130.1721174466793
135,run5,set_t15,Thread-291,188.8694495229238
136,run5,set_t15,Thread-292,199.92670288960926
137,run5,set_t15,Thread-293,186.40734062737192
138,run5,set_t15,Thread-294,190.61910908728714
139,run5,set_t15,Thread-295,180.25717480641015
140,run5,set_t15,Thread-296,195.93369773980612
141,run5,set_t15,Thread-297,161.20629070007726
142,run5,set_t15,Thread-298,196.79700192715245
143,run5,set_t15,Thread-299,194.7582676059692
144,run5,set_t15,Thread-300,181.77214907605412
145,run5,set_t15,Thread-301,168.8597232569673
146,run5,set_t15,Thread-302,194.11180704028902
147,run5,set_t15,Thread-303,186.15739439264325
148,run5,set_t15,Thread-304,183.53058882419464
149,run5,set_t15,Thread-305,192.2672276293315
