,Run_ID,Set_ID,Thread_ID,Time/Thread
80,run3,set_t15,Thread-86,182.61757846813998
81,run3,set_t15,Thread-87,190.77546829435096
82,run3,set_t15,Thread-88,180.5694444379651
83,run3,set_t15,Thread-89,189.82795206330343
84,run3,set_t15,Thread-90,178.34793898236444
85,run3,set_t15,Thread-91,177.023459385877
86,run3,set_t15,Thread-92,181.62759676932546
87,run3,set_t15,Thread-93,162.00639538491032
88,run3,set_t15,Thread-94,183.16777190649077
89,run3,set_t15,Thread-95,175.29728906402715
90,run4,set_t5,Thread-96,55.359643717020845
91,run4,set_t5,Thread-97,54.21429087921729
92,run4,set_t5,Thread-98,57.91886598895189
93,run4,set_t5,Thread-99,57.66973847918689
94,run4,set_t5,Thread-100,58.63028713220933
95,run4,set_t10,Thread-101,111.39462916424282
96,run4,set_t10,Thread-102,119.70115559179817
97,run4,set_t10,Thread-103,123.0489625518469
98,run4,set_t10,Thread-104,114.4787082526077
99,run4,set_t10,Thread-105,122.04519175191763
100,run4,set_t10,Thread-106,121.56006712145177
101,run4,set_t10,Thread-107,120.76220448344043
102,run4,set_t10,Thread-108,114.1796063309132
103,run4,set_t10,Thread-109,110.93319064348975
104,run4,set_t10,Thread-110,117.48504065867473
105,run4,set_t15,Thread-111,168.83947159350942
106,run4,set_t15,Thread-112,173.12648064426912
107,run4,set_t15,Thread-113,183.38557607214466
108,run4,set_t15,Thread-114,173.8687576886673
109,run4,set_t15,Thread-115,161.3699316609575
110,run4,set_t15,Thread-116,182.6271862405688
111,run4,set_t15,Thread-117,178.55854956458302
112,run4,set_t15,Thread-118,175.59305077447652
113,run4,set_t15,Thread-119,175.38343059288286
114,run4,set_t15,Thread-120,173.89024793604312
115,run4,set_t15,Thread-121,165.6243060081349
116,run4,set_t15,Thread-122,149.04506439470106
117,run4,set_t15,Thread-123,170.96439922615332
118,run4,set_t15,Thread-124,175.34886313857646
119,run4,set_t15,Thread-125,171.12349171501637
120,run5,set_t5,Thread-126,60.79864310915809
121,run5,set_t5,Thread-127,62.11860409026622
122,run5,set_t5,Thread-128,61.4159799251438
123,run5,set_t5,Thread-129,60.7142435284577
124,run5,set_t5,Thread-130,60.5158046573556
125,run5,set_t10,Thread-131,101.71848550343657
126,run5,set_t10,Thread-132,120.26797684431176
127,run5,set_t10,Thread-133,116.1618323018024
128,run5,set_t10,Thread-134,120.83021043797362
129,run5,set_t10,Thread-135,118.83904287086534
130,run5,set_t10,Thread-136,121.22357489374053
131,run5,set_t10,Thread-137,117.97636940497159
132,run5,set_t10,Thread-138,120.03540903825706
133,run5,set_t10,Thread-139,119.33174922104536
134,run5,set_t10,Thread-140,116.49505429476085
135,run5,set_t15,Thread-141,152.8303536565286
136,run5,set_t15,Thread-142,192.9470968386022
137,run5,set_t15,Thread-143,178.10093269334402
138,run5,set_t15,Thread-144,178.39004430444993
139,run5,set_t15,Thread-145,173.96517269965125
140,run5,set_t15,Thread-146,192.09996981680615
141,run5,set_t15,Thread-147,190.87979904617396
142,run5,set_t15,Thread-148,188.18412867837242
143,run5,set_t15,Thread-149,189.15897072976622
144,run5,set_t15,Thread-150,181.021564888968
145,run5,set_t15,Thread-151,179.72211215179095
146,run5,set_t15,Thread-152,170.10365524541476
147,run5,set_t15,Thread-153,186.85012947983705
148,run5,set_t15,Thread-154,186.1391561861319
149,run5,set_t15,Thread-155,187.29244249215208
